customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,income_category,loan_category,Interest_Rate_Category(%),age_group,employment_duration_bucket,cred_hist_bucket
30376.0,36,46800,MORTGAGE,20.0,MEDICAL,A,2800,7.51,6,N,12,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",5 - 9,35 - 44,21 - 25,11 - 15
30377.0,46,52800,MORTGAGE,1.0,MEDICAL,A,2800,6.76,6,N,14,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",5 - 9,45 - 54,0 - 5,11 - 15
30378.0,37,26240,RENT,0.0,VENTURE,B,6600,11.49,7,N,15,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30380.0,40,52479,RENT,17.0,PERSONAL,D,6600,14.54,4,N,13,DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,16 - 20,11 - 15
30381.0,37,89532,RENT,9.0,MEDICAL,B,6600,12.53,7,N,12,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,35 - 44,6 - 10,11 - 15
30382.0,45,19368,RENT,0.0,HOMEIMPROVEMENT,D,6700,12.92,5,Y,15,DEFAULT,"$0 - $20,000","$5,001 - $10,000",9.01 - 13,45 - 54,0 - 5,16 - 20
30383.0,36,53000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,2200,14.35,6,Y,17,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",13.01 - 17,35 - 44,0 - 5,16 - 20
30385.0,39,50760,RENT,4.0,EDUCATION,D,6725,16.45,9,N,11,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30386.0,37,37500,RENT,0.0,PERSONAL,A,6750,6.91,7,N,16,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,16 - 20
30387.0,40,53000,MORTGAGE,2.0,MEDICAL,B,3000,10.62,4,N,17,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30388.0,36,47000,MORTGAGE,4.0,MEDICAL,D,4900,14.11,6,N,11,DEFAULT,"$40,001 - $60,000","$0 - $5,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30389.0,42,21120,RENT,12.0,VENTURE,B,6400,11.14,2,N,14,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,11 - 15,11 - 15
30390.0,37,53532,MORTGAGE,12.0,DEBTCONSOLIDATION,A,4000,5.42,7,N,11,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",5 - 9,35 - 44,11 - 15,11 - 15
30391.0,38,53712,MORTGAGE,7.0,VENTURE,C,4000,13.43,8,Y,12,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",13.01 - 17,35 - 44,6 - 10,11 - 15
30392.0,39,31200,RENT,2.0,PERSONAL,B,6400,11.49,9,N,15,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30393.0,47,53808,MORTGAGE,4.0,VENTURE,B,15000,11.71,7,N,17,NO DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",9.01 - 13,45 - 54,0 - 5,16 - 20
30394.0,43,32000,RENT,0.0,VENTURE,A,6400,7.49,3,Y,16,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,16 - 20
30396.0,39,54000,MORTGAGE,23.0,HOMEIMPROVEMENT,B,9000,11.71,9,N,12,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,21 - 25,11 - 15
30397.0,40,54000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,6000,13.49,4,N,11,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30398.0,37,51000,RENT,11.0,VENTURE,D,6400,16.89,7,Y,13,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,11 - 15,11 - 15
30399.0,48,54000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,2000,5.99,8,N,16,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",5 - 9,45 - 54,0 - 5,16 - 20
30400.0,37,60000,RENT,1.0,PERSONAL,B,6400,9.64,7,N,12,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30402.0,43,80000,RENT,5.0,HOMEIMPROVEMENT,B,6400,11.71,3,N,11,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,35 - 44,6 - 10,11 - 15
30403.0,44,80000,RENT,6.0,PERSONAL,C,6400,13.16,4,N,11,NO DEFAULT,"$80,001+","$5,001 - $10,000",13.01 - 17,35 - 44,6 - 10,11 - 15
30404.0,40,54000,MORTGAGE,19.0,PERSONAL,A,5000,5.42,4,N,13,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,16 - 20,11 - 15
30405.0,41,54000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,6.17,1,N,14,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,11 - 15
30406.0,36,112455,RENT,3.0,DEBTCONSOLIDATION,B,6400,9.99,6,N,16,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30407.0,38,48000,MORTGAGE,23.0,MEDICAL,D,9000,15.21,8,Y,15,DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,21 - 25,16 - 20
30412.0,36,48000,MORTGAGE,3.0,EDUCATION,C,1500,13.92,6,Y,13,DEFAULT,"$40,001 - $60,000","$0 - $5,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30413.0,47,54000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,4000,11.58,7,N,11,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",9.01 - 13,45 - 54,0 - 5,11 - 15
30414.0,46,54196,MORTGAGE,17.0,VENTURE,B,4500,11.49,6,N,14,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",9.01 - 13,45 - 54,16 - 20,11 - 15
30415.0,37,48257,MORTGAGE,21.0,MEDICAL,D,7000,15.21,7,Y,17,DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,21 - 25,16 - 20
30416.0,41,54500,MORTGAGE,0.0,EDUCATION,A,7700,6.91,1,N,17,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,16 - 20
30417.0,36,54500,MORTGAGE,6.0,VENTURE,A,20500,6.91,6,N,17,NO DEFAULT,"$40,001 - $60,000","$20,001+",5 - 9,35 - 44,6 - 10,16 - 20
30420.0,37,54996,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,6.92,7,N,13,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,6 - 10,11 - 15
30421.0,39,54996,OWN,6.0,VENTURE,A,5500,7.51,9,N,11,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,6 - 10,11 - 15
30422.0,47,54996,MORTGAGE,7.0,MEDICAL,B,9000,10.38,7,N,16,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,45 - 54,6 - 10,16 - 20
30423.0,41,37200,RENT,4.0,PERSONAL,A,7000,9.32,1,N,16,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30424.0,39,37800,RENT,5.0,DEBTCONSOLIDATION,B,7000,11.49,9,N,11,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,6 - 10,11 - 15
30425.0,42,55000,MORTGAGE,1.0,VENTURE,B,16500,12.69,2,N,11,NO DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30426.0,46,55000,MORTGAGE,3.0,MEDICAL,B,5000,9.91,6,N,14,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,45 - 54,0 - 5,11 - 15
30427.0,37,35000,RENT,0.0,DEBTCONSOLIDATION,D,7000,16.77,7,N,17,DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,16 - 20
30428.0,43,55000,MORTGAGE,14.0,VENTURE,A,10000,6.03,3,N,17,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",5 - 9,35 - 44,11 - 15,16 - 20
30430.0,36,41000,RENT,1.0,PERSONAL,A,7000,9.63,6,N,14,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30431.0,38,55000,OWN,5.0,HOMEIMPROVEMENT,A,15600,7.9,8,N,15,NO DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",5 - 9,35 - 44,6 - 10,16 - 20
30433.0,36,42000,RENT,2.0,VENTURE,A,7000,6.62,6,Y,16,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,16 - 20
30434.0,43,42000,RENT,4.0,EDUCATION,D,7000,14.96,3,Y,16,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,16 - 20
30435.0,40,55000,MORTGAGE,6.0,EDUCATION,A,12000,6.62,4,N,15,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",5 - 9,35 - 44,6 - 10,16 - 20
30436.0,39,55000,MORTGAGE,8.0,PERSONAL,A,10000,5.42,9,N,16,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",5 - 9,35 - 44,6 - 10,16 - 20
30437.0,41,43000,RENT,0.0,VENTURE,A,7000,7.43,1,Y,13,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,11 - 15
30438.0,40,38000,RENT,4.0,DEBTCONSOLIDATION,D,7000,15.99,4,N,16,DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,16 - 20
30439.0,36,44000,RENT,4.0,EDUCATION,A,7000,8.0,6,N,11,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,11 - 15
30440.0,38,55000,MORTGAGE,16.0,PERSONAL,A,6000,5.42,8,N,14,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,16 - 20,11 - 15
30441.0,36,45000,RENT,16.0,MEDICAL,B,7000,9.91,6,N,12,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,16 - 20,11 - 15
30442.0,43,45000,RENT,2.0,EDUCATION,C,7000,12.99,3,N,14,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30443.0,37,45000,RENT,1.0,DEBTCONSOLIDATION,A,7000,7.49,7,Y,15,DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,16 - 20
30444.0,43,45000,RENT,5.0,EDUCATION,A,7000,5.42,3,N,12,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,6 - 10,11 - 15
30445.0,41,55000,MORTGAGE,17.0,PERSONAL,A,9000,5.99,1,N,17,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,16 - 20,16 - 20
30446.0,38,47000,RENT,4.0,PERSONAL,C,7000,13.35,8,Y,13,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30448.0,46,55000,MORTGAGE,3.0,VENTURE,B,15000,10.37,6,N,11,NO DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",9.01 - 13,45 - 54,0 - 5,11 - 15
30449.0,38,55000,MORTGAGE,16.0,EDUCATION,A,11700,7.66,8,N,15,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",5 - 9,35 - 44,16 - 20,16 - 20
30450.0,41,50000,RENT,0.0,PERSONAL,C,7000,12.87,1,Y,12,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30451.0,39,50400,RENT,4.0,EDUCATION,D,7000,11.86,9,N,11,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30452.0,38,52000,RENT,6.0,EDUCATION,A,7000,5.99,8,N,11,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,6 - 10,11 - 15
30454.0,39,53800,RENT,1.0,HOMEIMPROVEMENT,B,7000,9.62,9,N,15,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30455.0,39,55000,OWN,3.0,HOMEIMPROVEMENT,C,13000,13.98,9,N,14,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30456.0,36,49000,RENT,6.0,HOMEIMPROVEMENT,B,7000,10.74,6,N,16,DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,6 - 10,16 - 20
30457.0,36,55000,RENT,5.0,VENTURE,A,7000,6.92,6,N,16,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,6 - 10,16 - 20
30458.0,41,58500,RENT,17.0,PERSONAL,D,7150,15.99,1,Y,16,DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,16 - 20,16 - 20
30459.0,37,60000,RENT,4.0,VENTURE,A,7175,7.9,7,N,14,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,11 - 15
30460.0,44,55000,MORTGAGE,2.0,EDUCATION,A,5000,7.51,4,N,11,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,11 - 15
30462.0,40,55000,MORTGAGE,2.0,VENTURE,A,3600,6.39,4,N,14,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",5 - 9,35 - 44,0 - 5,11 - 15
30463.0,38,24000,RENT,5.0,MEDICAL,B,7200,10.65,8,N,14,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,6 - 10,11 - 15
30464.0,36,25200,RENT,3.0,MEDICAL,A,7200,7.29,6,N,11,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,11 - 15
30465.0,44,29088,RENT,3.0,DEBTCONSOLIDATION,B,7200,11.71,4,N,17,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30466.0,40,55000,OWN,2.0,HOMEIMPROVEMENT,B,8000,11.36,4,N,17,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30468.0,43,55000,OWN,17.0,VENTURE,B,2000,12.53,3,N,11,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",9.01 - 13,35 - 44,16 - 20,11 - 15
30469.0,38,55000,MORTGAGE,3.0,MEDICAL,C,14000,13.22,8,N,13,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30471.0,37,29000,RENT,5.0,PERSONAL,D,7200,19.03,7,Y,14,DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",17.01 - 21,35 - 44,6 - 10,11 - 15
30472.0,37,49000,MORTGAGE,3.0,MEDICAL,D,4000,15.65,7,N,17,DEFAULT,"$40,001 - $60,000","$0 - $5,000",13.01 - 17,35 - 44,0 - 5,16 - 20
30473.0,42,40000,RENT,0.0,DEBTCONSOLIDATION,B,7200,10.75,2,N,17,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30474.0,37,45000,RENT,1.0,MEDICAL,A,7200,9.63,7,N,14,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30475.0,36,50000,RENT,6.0,VENTURE,C,7200,13.98,6,N,15,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,6 - 10,16 - 20
30476.0,36,49074,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8000,15.68,6,Y,14,DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30478.0,42,60000,RENT,3.0,HOMEIMPROVEMENT,A,7200,5.79,2,N,11,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,11 - 15
30479.0,37,55236,MORTGAGE,9.0,VENTURE,A,6500,6.03,7,N,16,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,6 - 10,16 - 20
30480.0,42,55308,OWN,8.0,VENTURE,B,2000,11.49,2,N,15,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",9.01 - 13,35 - 44,6 - 10,16 - 20
30481.0,37,66560,RENT,11.0,DEBTCONSOLIDATION,B,7200,10.0,7,N,15,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",9.01 - 13,35 - 44,11 - 15,16 - 20
30482.0,36,55500,MORTGAGE,15.0,EDUCATION,B,7875,11.99,6,N,12,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,16 - 20,11 - 15
30483.0,38,55550,MORTGAGE,1.0,HOMEIMPROVEMENT,A,22500,7.49,8,N,12,NO DEFAULT,"$40,001 - $60,000","$20,001+",5 - 9,35 - 44,0 - 5,11 - 15
30484.0,37,55900,MORTGAGE,1.0,PERSONAL,B,17000,8.7,7,N,12,NO DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",5 - 9,35 - 44,0 - 5,11 - 15
30485.0,39,49993,MORTGAGE,10.0,DEBTCONSOLIDATION,D,12600,16.89,9,N,15,DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",13.01 - 17,35 - 44,11 - 15,16 - 20
30486.0,48,56000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000,6.99,8,N,14,NO DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",5 - 9,45 - 54,6 - 10,11 - 15
30487.0,36,95000,RENT,3.0,VENTURE,A,7375,8.94,6,N,15,NO DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,16 - 20
30489.0,43,19440,RENT,1.0,HOMEIMPROVEMENT,B,7500,9.01,3,N,11,DEFAULT,"$0 - $20,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30490.0,39,56000,MORTGAGE,14.0,PERSONAL,C,10000,12.73,9,Y,12,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",9.01 - 13,35 - 44,11 - 15,11 - 15
30491.0,37,25000,RENT,6.0,MEDICAL,B,7500,10.99,7,N,17,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,6 - 10,16 - 20
30492.0,38,26300,RENT,1.0,DEBTCONSOLIDATION,C,7500,13.47,8,N,12,DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30493.0,37,56000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13000,9.63,7,N,17,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30494.0,39,56004,MORTGAGE,1.0,HOMEIMPROVEMENT,B,6000,11.36,9,N,13,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30495.0,42,35000,RENT,1.0,MEDICAL,B,7500,9.99,2,N,15,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30496.0,38,36000,RENT,13.0,EDUCATION,B,7500,11.36,8,N,13,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,11 - 15,11 - 15
30497.0,41,36684,RENT,0.0,MEDICAL,B,7500,10.96,1,N,14,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30498.0,36,56400,OWN,0.0,PERSONAL,C,20000,13.57,6,Y,12,NO DEFAULT,"$40,001 - $60,000","$20,001+",13.01 - 17,35 - 44,0 - 5,11 - 15
30499.0,41,38500,RENT,6.0,MEDICAL,A,7500,8.49,1,N,12,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",5 - 9,35 - 44,6 - 10,11 - 15
30501.0,36,56500,MORTGAGE,7.0,VENTURE,A,12000,7.49,6,N,17,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",5 - 9,35 - 44,6 - 10,16 - 20
30502.0,36,56650,MORTGAGE,16.0,VENTURE,C,12000,13.72,6,N,11,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",13.01 - 17,35 - 44,16 - 20,11 - 15
30505.0,39,57000,MORTGAGE,16.0,EDUCATION,B,6300,10.99,9,N,17,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,16 - 20,16 - 20
30507.0,37,48000,RENT,3.0,MEDICAL,D,7500,16.29,7,N,14,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30508.0,44,48000,RENT,4.0,MEDICAL,B,7500,11.49,4,N,15,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30510.0,41,57000,MORTGAGE,11.0,PERSONAL,A,10000,7.51,1,N,12,NO DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",5 - 9,35 - 44,11 - 15,11 - 15
30511.0,36,55000,RENT,8.0,VENTURE,A,7500,8.9,6,N,13,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,6 - 10,11 - 15
30512.0,39,57000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3000,9.63,9,N,14,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30513.0,36,51000,MORTGAGE,2.0,MEDICAL,D,10000,15.68,6,N,16,DEFAULT,"$40,001 - $60,000","$10,001 - $15,000",13.01 - 17,35 - 44,0 - 5,16 - 20
30514.0,42,58000,RENT,16.0,DEBTCONSOLIDATION,C,7500,12.99,2,N,17,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,16 - 20,16 - 20
30515.0,41,58000,RENT,16.0,PERSONAL,C,7500,11.03,1,Y,16,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,16 - 20,16 - 20
30518.0,46,57359,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9000,6.92,6,N,14,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,45 - 54,0 - 5,11 - 15
30519.0,41,62000,RENT,3.0,MEDICAL,B,7500,11.36,1,N,16,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30520.0,38,64800,RENT,15.0,PERSONAL,B,7500,9.63,8,N,11,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",9.01 - 13,35 - 44,16 - 20,11 - 15
30521.0,38,65000,RENT,6.0,PERSONAL,C,7500,12.29,8,Y,13,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",9.01 - 13,35 - 44,6 - 10,11 - 15
30522.0,41,67500,RENT,3.0,HOMEIMPROVEMENT,B,7500,9.88,1,N,15,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30523.0,37,57552,MORTGAGE,0.0,DEBTCONSOLIDATION,A,15000,9.63,7,N,12,NO DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30525.0,38,57600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,9000,10.99,8,N,12,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30526.0,50,68608,RENT,21.0,VENTURE,B,7500,10.33,5,N,15,NO DEFAULT,"$60,001 - $80,000","$5,001 - $10,000",9.01 - 13,45 - 54,21 - 25,16 - 20
30527.0,36,80000,RENT,4.0,EDUCATION,B,7500,11.49,6,N,15,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,35 - 44,0 - 5,16 - 20
30528.0,44,57700,MORTGAGE,4.0,MEDICAL,A,3600,6.99,4,N,14,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",5 - 9,35 - 44,0 - 5,11 - 15
30529.0,37,95000,RENT,0.0,DEBTCONSOLIDATION,A,7500,7.51,7,N,16,DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,35 - 44,0 - 5,16 - 20
30530.0,41,57996,MORTGAGE,2.0,PERSONAL,B,15000,9.62,1,N,12,NO DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",9.01 - 13,35 - 44,0 - 5,11 - 15
30531.0,39,57996,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.88,9,N,16,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",5 - 9,35 - 44,11 - 15,16 - 20
30532.0,39,117996,RENT,6.0,HOMEIMPROVEMENT,D,7500,13.24,9,Y,14,DEFAULT,"$80,001+","$5,001 - $10,000",13.01 - 17,35 - 44,6 - 10,11 - 15
30533.0,48,128000,RENT,0.0,EDUCATION,D,7500,17.49,8,Y,11,DEFAULT,"$80,001+","$5,001 - $10,000",17.01 - 21,45 - 54,0 - 5,11 - 15
30536.0,41,58000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,1800,7.51,1,N,12,NO DEFAULT,"$40,001 - $60,000","$0 - $5,000",5 - 9,35 - 44,11 - 15,11 - 15
30538.0,36,21324,RENT,0.0,DEBTCONSOLIDATION,D,7550,14.61,6,N,13,DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,11 - 15
30539.0,44,58000,MORTGAGE,13.0,VENTURE,D,6400,16.29,4,N,13,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,11 - 15,11 - 15
30540.0,41,34560,RENT,8.0,DEBTCONSOLIDATION,D,7550,16.89,1,N,14,DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",13.01 - 17,35 - 44,6 - 10,11 - 15
30541.0,40,52000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7000,14.65,4,N,14,DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",13.01 - 17,35 - 44,6 - 10,11 - 15
30542.0,40,58000,MORTGAGE,9.0,EDUCATION,D,8000,18.79,4,Y,12,NO DEFAULT,"$40,001 - $60,000","$5,001 - $10,000",17.01 - 21,35 - 44,6 - 10,11 - 15
30543.0,36,80000,RENT,0.0,MEDICAL,C,7600,13.49,6,N,15,NO DEFAULT,"$80,001+","$5,001 - $10,000",13.01 - 17,35 - 44,0 - 5,16 - 20
